43283.3	-0.561022	0.0405766	-0.388735	869.407	945.954	2394.51	
43288.3	-0.56093	0.0407723	-0.388818	868.876	945.702	2394.08	
43291.7	-0.560798	0.0409057	-0.388882	868.371	945.47	2393.64	
43296.7	-0.560626	0.0410017	-0.388874	867.879	945.308	2393.2	
43300	-0.560531	0.0411656	-0.388984	867.368	945.132	2392.76	
43305	-0.560496	0.0414801	-0.38903	866.823	944.936	2392.3	
43308.3	-0.560394	0.0416484	-0.388999	866.321	944.746	2391.88	
43313.3	-0.56026	0.0414977	-0.389176	865.863	944.528	2391.57	
43316.7	-0.560135	0.0412399	-0.389421	865.388	944.298	2391.26	
43321.7	-0.559991	0.041122	-0.389412	864.867	944.071	2390.84	
43325	-0.559873	0.0413058	-0.389315	864.33	943.858	2390.38	
43330	-0.559776	0.0415646	-0.389387	863.763	943.658	2389.86	
43333.3	-0.559684	0.041791	-0.389534	863.2	943.469	2389.32	
43338.3	-0.559557	0.0421956	-0.389588	862.623	943.269	2388.81	
43341.7	-0.559421	0.0426523	-0.389479	862.049	943.086	2388.33	
43346.7	-0.559311	0.0430916	-0.38927	861.464	942.899	2387.8	
43350	-0.559171	0.0433732	-0.389127	860.885	942.668	2387.26	
43355	-0.559018	0.0435584	-0.389054	860.287	942.416	2386.71	
43358.3	-0.558914	0.0437987	-0.388891	859.702	942.193	2386.2	
43363.3	-0.558822	0.043887	-0.388564	859.137	941.968	2385.67	
43366.7	-0.558673	0.0437511	-0.388231	858.601	941.732	2385.14	
43371.7	-0.558477	0.0434309	-0.388053	858.073	941.454	2384.56	
43375	-0.558289	0.0431396	-0.388017	857.503	941.142	2383.9	
43380	-0.558095	0.0429044	-0.387991	856.861	940.814	2383.11	
43383.3	-0.557974	0.0428176	-0.387865	856.224	940.502	2382.32	
43388.3	-0.557942	0.0428865	-0.387654	855.578	940.19	2381.58	
43391.7	-0.557891	0.0429468	-0.387543	854.969	939.897	2380.91	
43396.7	-0.557813	0.0429745	-0.387587	854.397	939.617	2380.25	
43400	-0.557726	0.0429836	-0.387549	853.859	939.351	2379.6	
43405	-0.557639	0.0431241	-0.387283	853.349	939.117	2378.99	
43408.3	-0.557507	0.0431671	-0.387124	852.79	938.844	2378.33	
43413.3	-0.557274	0.0427296	-0.387261	852.162	938.468	2377.51	
43416.7	-0.55708	0.0422634	-0.387386	851.558	938.09	2376.7	
43421.7	-0.557008	0.0422672	-0.387483	850.933	937.735	2375.87	
43425	-0.556997	0.0425579	-0.387515	850.303	937.426	2375.02	
43430	-0.557014	0.0430083	-0.387422	849.666	937.162	2374.19	
43433.3	-0.55699	0.0433668	-0.387273	849.032	936.911	2373.38	
43438.3	-0.556914	0.04337	-0.386989	848.399	936.697	2372.6	
43441.7	-0.556831	0.0431628	-0.386717	847.826	936.494	2371.93	
43446.7	-0.556728	0.0428921	-0.386416	847.308	936.298	2371.35	
43450	-0.556625	0.042686	-0.386237	846.763	936.094	2370.77	
43455	-0.556501	0.0424566	-0.386163	846.167	935.869	2370.11	
43458.3	-0.556397	0.0423213	-0.385936	845.576	935.673	2369.45	
43463.3	-0.556378	0.0424432	-0.385738	844.958	935.496	2368.76	
43466.7	-0.556355	0.0425198	-0.385587	844.387	935.321	2368.13	
43471.7	-0.556329	0.0426314	-0.385487	843.859	935.143	2367.54	
43475	-0.556337	0.0428671	-0.385509	843.29	934.954	2366.9	
43480	-0.556304	0.0429103	-0.38555	842.67	934.757	2366.15	
43483.3	-0.556207	0.0426763	-0.385427	842.053	934.554	2365.34	
43488.3	-0.556097	0.0423474	-0.385277	841.4	934.275	2364.41	
43491.7	-0.556036	0.0421223	-0.385262	840.755	933.962	2363.46	
43496.7	-0.556005	0.0417819	-0.385393	840.116	933.627	2362.54	
43500	-0.555985	0.0413878	-0.385671	839.481	933.287	2361.64	
43505	-0.555968	0.0411755	-0.386043	838.819	932.947	2360.64	
43508.3	-0.555922	0.0410778	-0.386289	838.169	932.625	2359.61	
43513.3	-0.555858	0.0409504	-0.386455	837.525	932.3	2358.55	
43516.7	-0.555792	0.0407086	-0.38664	836.913	931.997	2357.51	
43521.7	-0.555677	0.0404595	-0.386773	836.32	931.743	2356.51	
43525	-0.555601	0.0403284	-0.386812	835.702	931.49	2355.5	
43530	-0.555609	0.0401506	-0.386633	835.047	931.201	2354.46	
43533.3	-0.555597	0.0398813	-0.386477	834.42	930.883	2353.48	
43538.3	-0.555578	0.0397452	-0.386612	833.786	930.52	2352.51	
43541.7	-0.555555	0.0396405	-0.386882	833.16	930.15	2351.56	
43546.7	-0.555499	0.0394918	-0.387112	832.534	929.819	2350.7	
43550	-0.555466	0.0394185	-0.387155	831.893	929.536	2349.87	
43555	-0.555484	0.0394777	-0.387164	831.204	929.261	2348.91	
43558.3	-0.555512	0.0395463	-0.387239	830.537	928.985	2347.95	
43563.3	-0.555551	0.0397227	-0.387206	829.892	928.657	2346.95	
43566.7	-0.555602	0.040118	-0.387229	829.256	928.304	2345.94	
43571.7	-0.555652	0.0407644	-0.387242	828.612	927.951	2344.88	
43575	-0.55564	0.0413024	-0.387146	827.973	927.61	2343.76	
43580	-0.555531	0.0414061	-0.387105	827.323	927.294	2342.61	
43583.3	-0.555419	0.0413247	-0.386976	826.68	927.014	2341.45	
43588.3	-0.555294	0.0411905	-0.386709	826.015	926.812	2340.29	
43591.7	-0.555143	0.0410433	-0.386615	825.363	926.621	2339.18	
43596.7	-0.555014	0.0409416	-0.386932	824.704	926.365	2338.09	
43600	-0.554958	0.0409141	-0.387371	824.044	926.08	2337.02	
43605	-0.55493	0.0408767	-0.387741	823.372	925.797	2335.88	
43608.3	-0.554847	0.0407884	-0.388023	822.717	925.547	2334.74	
43613.3	-0.55473	0.0407008	-0.388355	822.061	925.32	2333.61	
43616.7	-0.554626	0.0405736	-0.388658	821.444	925.102	2332.56	
43621.7	-0.554518	0.040397	-0.388702	820.871	924.864	2331.46	
43625	-0.554441	0.0404222	-0.388719	820.262	924.605	2330.28	
43630	-0.554403	0.0406814	-0.388796	819.58	924.355	2329.04	
43633.3	-0.554307	0.0407127	-0.388739	818.917	924.138	2327.81	
43638.3	-0.554116	0.0402676	-0.388581	818.269	923.926	2326.55	
43641.7	-0.553938	0.0398046	-0.38855	817.638	923.703	2325.33	
43646.7	-0.553824	0.0395579	-0.388693	817	923.428	2324.08	
43650	-0.553753	0.0394635	-0.388793	816.395	923.138	2322.87	
43655	-0.553708	0.0395646	-0.388779	815.801	922.905	2321.73	
43658.3	-0.553612	0.039543	-0.388836	815.203	922.694	2320.61	
43663.3	-0.553435	0.0393065	-0.388859	814.601	922.462	2319.52	
43666.7	-0.55329	0.0392036	-0.388844	813.997	922.239	2318.46	
43671.7	-0.553192	0.0392622	-0.389021	813.357	922.035	2317.35	
43675	-0.553109	0.0392351	-0.389064	812.708	921.841	2316.18	
43680	-0.553042	0.0389321	-0.38883	812.035	921.65	2314.92	
43683.3	-0.552989	0.0386104	-0.388631	811.384	921.48	2313.68	
43688.3	-0.552955	0.0384296	-0.388515	810.737	921.318	2312.42	
43691.7	-0.55285	0.0381936	-0.388615	810.098	921.132	2311.17	
43696.7	-0.552651	0.0379195	-0.38901	809.449	920.895	2309.91	
43700	-0.552571	0.037811	-0.389277	808.791	920.631	2308.63	
43705	-0.552607	0.0376537	-0.389243	808.11	920.368	2307.25	
43708.3	-0.552599	0.0373503	-0.38913	807.486	920.141	2305.89	
43713.3	-0.55263	0.0373752	-0.389155	806.893	919.905	2304.51	
43716.7	-0.552658	0.037648	-0.389472	806.265	919.636	2303.07	
43721.7	-0.552574	0.0379017	-0.389718	805.604	919.373	2301.65	
43725	-0.552422	0.0379704	-0.389525	804.973	919.147	2300.28	
43730	-0.552189	0.0377965	-0.389105	804.349	918.944	2298.86	
43733.3	-0.552	0.0377528	-0.388802	803.711	918.738	2297.42	
43738.3	-0.551902	0.0379201	-0.388642	803.03	918.499	2295.9	
43741.7	-0.55183	0.0381331	-0.388552	802.373	918.277	2294.4	
43746.7	-0.551782	0.0384597	-0.388451	801.731	918.087	2292.92	
43750	-0.55168	0.0386886	-0.388275	801.102	917.912	2291.46	
43755	-0.551509	0.0386519	-0.388274	800.471	917.738	2290	
43758.3	-0.551407	0.0386489	-0.388307	799.847	917.547	2288.6	
43763.3	-0.551366	0.038734	-0.388109	799.219	917.343	2287.14	
43766.7	-0.551296	0.0386961	-0.387905	798.57	917.134	2285.61	
43771.7	-0.551223	0.0386868	-0.387775	797.853	916.939	2284.06	
43775	-0.551172	0.0388668	-0.387725	797.134	916.754	2282.59	
43780	-0.551153	0.0392285	-0.387731	796.405	916.52	2280.98	
43783.3	-0.551106	0.0395562	-0.387803	795.72	916.284	2279.36	
43788.3	-0.551036	0.0398109	-0.388201	795.06	916.083	2277.76	
43791.7	-0.550917	0.0398985	-0.388677	794.39	915.878	2276.14	
43796.7	-0.550634	0.0395803	-0.388957	793.71	915.674	2274.51	
43800	-0.550379	0.0393044	-0.389161	793.06	915.482	2272.97	
43805	-0.550214	0.0392663	-0.389397	792.414	915.27	2271.42	
43808.3	-0.550116	0.0393011	-0.389573	791.767	915.037	2269.86	
43813.3	-0.550118	0.0395571	-0.389709	791.085	914.796	2268.3	
43816.7	-0.550062	0.0397973	-0.389823	790.42	914.579	2266.8	
43821.7	-0.549912	0.0397179	-0.389853	789.791	914.31	2265.19	
43825	-0.549778	0.0396392	-0.389946	789.172	914.03	2263.55	
43830	-0.549675	0.039832	-0.390249	788.518	913.777	2261.83	
43833.3	-0.549554	0.0399437	-0.3907	787.877	913.499	2260.13	
43838.3	-0.549381	0.0396248	-0.391429	787.256	913.158	2258.45	
43841.7	-0.549287	0.0393567	-0.392065	786.646	912.822	2256.79	
43846.7	-0.549321	0.039412	-0.392332	786.021	912.555	2255.23	
43850	-0.549315	0.0394144	-0.392476	785.434	912.332	2253.8	
43855	-0.549243	0.0393814	-0.392573	784.883	912.089	2252.35	
43858.3	-0.549151	0.0394006	-0.392767	784.295	911.831	2250.83	
43863.3	-0.549017	0.0394262	-0.392987	783.636	911.593	2249.13	
43866.7	-0.548871	0.0395765	-0.393163	783	911.404	2247.42	
43871.7	-0.548695	0.0400066	-0.393172	782.376	911.277	2245.75	
43875	-0.548516	0.0403615	-0.393025	781.755	911.139	2244.08	
43880	-0.548338	0.0404459	-0.392989	781.12	910.943	2242.39	
43883.3	-0.548186	0.040481	-0.392777	780.48	910.744	2240.7	
43888.3	-0.548103	0.0404376	-0.392333	779.808	910.54	2238.9	
43891.7	-0.548029	0.0403893	-0.392163	779.133	910.336	2237.09	
43896.7	-0.547943	0.0406246	-0.392193	778.432	910.115	2235.2	
43900	-0.547878	0.0410375	-0.392176	777.726	909.863	2233.3	
43905	-0.547822	0.0412714	-0.392198	777.009	909.573	2231.43	
43908.3	-0.547728	0.0413546	-0.392354	776.341	909.299	2229.67	
43913.3	-0.547593	0.0413513	-0.392728	775.711	909.069	2227.95	
43916.7	-0.547491	0.0412851	-0.393097	775.128	908.873	2226.29	
43921.7	-0.547428	0.041285	-0.393417	774.585	908.696	2224.64	
43925	-0.547319	0.0412239	-0.393604	773.997	908.493	2222.92	
43930	-0.547133	0.0409736	-0.393604	773.336	908.246	2220.96	
43933.3	-0.547002	0.0408745	-0.393638	772.703	908.022	2219.02	
43938.3	-0.546965	0.041221	-0.393555	772.079	907.844	2217.14	
43941.7	-0.54691	0.0415389	-0.393362	771.397	907.658	2215.21	
43946.7	-0.546831	0.0415989	-0.393333	770.618	907.41	2213.12	
43950	-0.546739	0.0416084	-0.393425	769.88	907.127	2211.09	
43955	-0.546568	0.0416899	-0.393258	769.179	906.839	2209.14	
43958.3	-0.546349	0.0418453	-0.392887	768.486	906.592	2207.24	
43963.3	-0.54609	0.041877	-0.392514	767.786	906.348	2205.26	
43966.7	-0.545882	0.0419064	-0.392164	767.124	906.111	2203.32	
43971.7	-0.545703	0.0419376	-0.391915	766.494	905.896	2201.38	
43975	-0.545512	0.0418807	-0.391714	765.89	905.705	2199.47	
43980	-0.545361	0.0419141	-0.391474	765.292	905.553	2197.53	
43983.3	-0.545286	0.0419783	-0.391217	764.675	905.379	2195.58	
43988.3	-0.545316	0.0420228	-0.391037	764.013	905.127	2193.52	
43991.7	-0.545324	0.0421452	-0.39104	763.372	904.902	2191.49	
43996.7	-0.545241	0.042515	-0.391095	762.735	904.781	2189.48	
44000	-0.545148	0.0428947	-0.390906	762.122	904.689	2187.49	
44005	-0.545113	0.0431333	-0.390633	761.539	904.538	2185.45	
44008.3	-0.545071	0.043345	-0.390571	760.991	904.357	2183.45	
44013.3	-0.54497	0.0436619	-0.390438	760.473	904.211	2181.53	
44016.7	-0.544904	0.0440911	-0.390179	759.945	904.087	2179.65	
44021.7	-0.544926	0.0445101	-0.390196	759.38	903.952	2177.69	
44025	-0.544981	0.0449291	-0.390375	758.812	903.804	2175.73	
44030	-0.545028	0.0453524	-0.390519	758.239	903.619	2173.73	
44033.3	-0.54507	0.0457766	-0.390581	757.669	903.441	2171.72	
44038.3	-0.545116	0.0463028	-0.390546	757.079	903.275	2169.71	
44041.7	-0.545126	0.0468487	-0.39057	756.5	903.101	2167.75	
44046.7	-0.54512	0.0473859	-0.390688	755.919	902.915	2165.7	
44050	-0.545125	0.0478787	-0.390822	755.376	902.751	2163.66	
44055	-0.545144	0.048351	-0.391227	754.862	902.585	2161.59	
44058.3	-0.545188	0.0488094	-0.391671	754.306	902.398	2159.44	
44063.3	-0.54523	0.0492959	-0.391963	753.667	902.23	2157.29	
44066.7	-0.545262	0.0496975	-0.392164	753.021	902.058	2155.23	
44071.7	-0.545295	0.0498496	-0.39226	752.364	901.826	2152.99	
44075	-0.545322	0.0499748	-0.39239	751.732	901.593	2150.72	
44080	-0.54536	0.0501681	-0.392645	751.1	901.37	2148.51	
44083.3	-0.545386	0.0503643	-0.392998	750.477	901.154	2146.38	
44088.3	-0.545371	0.0504574	-0.393416	749.865	900.907	2144.22	
44091.7	-0.545325	0.0504582	-0.393736	749.268	900.639	2142.08	
44096.7	-0.545266	0.0505693	-0.394003	748.642	900.402	2139.86	
44100	-0.545241	0.0507741	-0.394339	748.04	900.18	2137.68	
44105	-0.545212	0.0509196	-0.394586	747.477	899.976	2135.53	
44108.3	-0.545166	0.0510026	-0.394651	746.938	899.823	2133.39	
44113.3	-0.5451	0.0510722	-0.394554	746.409	899.722	2131.26	
44116.7	-0.544999	0.0510513	-0.394454	745.864	899.613	2129.15	
44121.7	-0.544914	0.0510298	-0.394576	745.262	899.45	2126.86	
44125	-0.544898	0.0511898	-0.394823	744.661	899.267	2124.56	
44130	-0.544882	0.0513288	-0.394968	744.078	899.058	2122.24	
44133.3	-0.544846	0.0513359	-0.394909	743.499	898.838	2119.91	
44138.3	-0.544859	0.0513698	-0.394792	742.875	898.615	2117.49	
44141.7	-0.544851	0.0513942	-0.394797	742.275	898.393	2115.14	
44146.7	-0.544801	0.0513779	-0.394951	741.693	898.17	2112.78	
44150	-0.544781	0.0513157	-0.395053	741.129	897.948	2110.45	
44155	-0.544749	0.0510055	-0.394865	740.589	897.765	2108.08	
44158.3	-0.544687	0.0506274	-0.394591	740.067	897.634	2105.73	
44163.3	-0.544614	0.0503216	-0.394369	739.538	897.522	2103.4	
44166.7	-0.544535	0.0500243	-0.394122	738.997	897.387	2101.08	
44171.7	-0.544495	0.0497254	-0.393999	738.413	897.185	2098.65	
44175	-0.544487	0.0495007	-0.394161	737.846	896.978	2096.27	
44180	-0.544504	0.0495686	-0.394611	737.279	896.793	2093.84	
44183.3	-0.54461	0.0498977	-0.394988	736.695	896.63	2091.37	
44188.3	-0.544738	0.0502916	-0.394731	736.095	896.561	2088.99	
44191.7	-0.54476	0.0505374	-0.394258	735.505	896.525	2086.74	
44196.7	-0.544732	0.0505032	-0.394203	734.903	896.42	2084.42	
44200	-0.544692	0.050305	-0.394299	734.326	896.281	2082.12	
44205	-0.544618	0.0501818	-0.394356	733.756	896.096	2079.71	
44208.3	-0.54457	0.0501808	-0.394397	733.22	895.888	2077.3	
44213.3	-0.544613	0.0503247	-0.394483	732.702	895.7	2074.92	
44216.7	-0.544697	0.050608	-0.394577	732.195	895.569	2072.57	
44221.7	-0.544735	0.0508707	-0.394399	731.712	895.537	2070.29	
44225	-0.544716	0.0510393	-0.394192	731.223	895.503	2068.07	
44230	-0.544665	0.051184	-0.394288	730.696	895.399	2065.82	
44233.3	-0.544639	0.0512567	-0.394307	730.176	895.291	2063.62	
44238.3	-0.544682	0.0511638	-0.39413	729.661	895.171	2061.22	
44241.7	-0.544693	0.0509628	-0.393982	729.163	895.04	2058.79	
44246.7	-0.544641	0.050708	-0.393784	728.669	894.913	2056.36	
44250	-0.544608	0.0504975	-0.393632	728.183	894.803	2054	
44255	-0.54458	0.0502769	-0.393719	727.694	894.681	2051.56	
44258.3	-0.544581	0.050085	-0.39383	727.194	894.516	2049.09	
44263.3	-0.544649	0.0501498	-0.393752	726.652	894.326	2046.58	
44266.7	-0.5447	0.0504264	-0.393706	726.134	894.172	2044.15	
44271.7	-0.544723	0.0508034	-0.393854	725.642	894.05	2041.72	
44275	-0.544741	0.0510411	-0.393922	725.16	893.932	2039.29	
44280	-0.544712	0.0508912	-0.393915	724.688	893.803	2036.76	
44283.3	-0.544689	0.0506134	-0.393937	724.22	893.668	2034.22	
44288.3	-0.544737	0.0503811	-0.394026	723.726	893.518	2031.62	
44291.7	-0.544759	0.0500898	-0.39418	723.26	893.371	2029.08	
44296.7	-0.544695	0.049732	-0.394151	722.829	893.231	2026.52	
44300	-0.544629	0.0494134	-0.394002	722.398	893.072	2023.98	
44305	-0.544564	0.0490073	-0.394049	721.943	892.86	2021.37	
44308.3	-0.544492	0.0486061	-0.394165	721.506	892.661	2018.8	
44313.3	-0.544437	0.0482714	-0.394265	721.074	892.519	2016.22	
44316.7	-0.544408	0.0479541	-0.394473	720.63	892.381	2013.69	
44321.7	-0.54436	0.047609	-0.394562	720.174	892.224	2011.11	
44325	-0.544306	0.0472821	-0.394464	719.752	892.09	2008.59	
44330	-0.544287	0.0471481	-0.394488	719.336	891.968	2006.02	
44333.3	-0.544261	0.0471354	-0.394632	718.912	891.838	2003.47	
44338.3	-0.544218	0.0472777	-0.394807	718.471	891.705	2000.81	
44341.7	-0.544131	0.0472703	-0.394906	718.03	891.554	1998.13	
44346.7	-0.543994	0.0467532	-0.394922	717.584	891.391	1995.4	
44350	-0.54391	0.0462584	-0.394986	717.177	891.272	1992.76	
44355	-0.543867	0.0460162	-0.394924	716.806	891.196	1990.16	
44358.3	-0.543821	0.0457953	-0.394733	716.444	891.122	1987.6	
44363.3	-0.543805	0.0455274	-0.394757	716.064	891.039	1984.96	
44366.7	-0.543839	0.0452866	-0.394805	715.661	890.95	1982.31	
44371.7	-0.543894	0.0451493	-0.394448	715.222	890.901	1979.64	
44375	-0.543878	0.0449886	-0.394079	714.774	890.854	1977.04	
44380	-0.543802	0.0447571	-0.393895	714.303	890.732	1974.37	
44383.3	-0.543756	0.0446383	-0.393704	713.893	890.605	1971.8	
44388.3	-0.54372	0.044611	-0.393508	713.551	890.488	1969.25	
44391.7	-0.543698	0.0445409	-0.39329	713.199	890.373	1966.68	
44396.7	-0.54374	0.0444755	-0.393255	712.809	890.242	1964.01	
44400	-0.543787	0.0443994	-0.39338	712.406	890.096	1961.34	
44405	-0.543806	0.0444473	-0.39324	711.969	890.003	1958.65	
44408.3	-0.543806	0.0445682	-0.392781	711.547	889.979	1956.03	
44413.3	-0.54376	0.0446809	-0.391869	711.151	889.995	1953.36	
44416.7	-0.543725	0.044887	-0.390822	710.768	889.994	1950.73	
44421.7	-0.543789	0.0452979	-0.389985	710.37	889.955	1947.95	
44425	-0.543884	0.0457401	-0.389228	709.966	889.914	1945.11	
44430	-0.543944	0.0460425	-0.3883	709.558	889.9	1942.32	
44433.3	-0.543954	0.0462124	-0.387361	709.179	889.887	1939.66	
44438.3	-0.543872	0.0462802	-0.386325	708.837	889.855	1936.97	
44441.7	-0.543776	0.0463173	-0.38526	708.496	889.825	1934.28	
44446.7	-0.543716	0.046361	-0.384329	708.13	889.82	1931.5	
44450	-0.543659	0.0464932	-0.38344	707.773	889.806	1928.75	
44455	-0.543528	0.0467126	-0.38224	707.442	889.748	1926.01	
44458.3	-0.543396	0.0468548	-0.380875	707.123	889.691	1923.29	
44463.3	-0.543341	0.0471692	-0.379439	706.777	889.654	1920.47	
44466.7	-0.543283	0.0476109	-0.377985	706.444	889.608	1917.7	
44471.7	-0.543164	0.0477277	-0.376411	706.149	889.557	1914.93	
44475	-0.543016	0.0476882	-0.374894	705.86	889.492	1912.21	
44480	-0.54284	0.0477805	-0.373402	705.558	889.378	1909.41	
44483.3	-0.542688	0.0479637	-0.371814	705.249	889.289	1906.61	
44488.3	-0.542574	0.0483732	-0.369921	704.914	889.246	1903.73	
44491.7	-0.542484	0.0489171	-0.367933	704.538	889.188	1900.84	
44496.7	-0.542423	0.049353	-0.365908	704.101	889.133	1897.87	
44500	-0.542368	0.0496944	-0.363877	703.708	889.102	1895.01	
44505	-0.542227	0.0499142	-0.361554	703.378	889.098	1892.21	
44508.3	-0.542038	0.0500172	-0.359132	703.049	889.094	1889.46	
44513.3	-0.541891	0.0504021	-0.356602	702.68	889.039	1886.63	
44516.7	-0.541749	0.0509946	-0.354056	702.314	888.961	1883.84	
44521.7	-0.541576	0.0514466	-0.351578	701.959	888.878	1880.95	
44525	-0.54143	0.051795	-0.349237	701.607	888.801	1878.06	
44530	-0.541262	0.0521261	-0.346749	701.25	888.745	1875.17	
44533.3	-0.541065	0.0524036	-0.344171	700.9	888.68	1872.33	
44538.3	-0.54092	0.0527861	-0.341667	700.53	888.572	1869.42	
44541.7	-0.540855	0.0532634	-0.339263	700.198	888.477	1866.57	
44546.7	-0.540827	0.0536557	-0.336721	699.926	888.403	1863.76	
44550	-0.540791	0.0539839	-0.334054	699.645	888.309	1860.98	
44555	-0.54075	0.0544687	-0.331008	699.333	888.193	1858.13	
44558.3	-0.540678	0.0550397	-0.327926	699.023	888.091	1855.33	
44563.3	-0.540564	0.0556841	-0.324846	698.709	887.981	1852.45	
44566.7	-0.540428	0.0562992	-0.321844	698.405	887.839	1849.61	
44571.7	-0.540257	0.0567798	-0.318854	698.111	887.649	1846.67	
44575	-0.540053	0.0571672	-0.31592	697.812	887.429	1843.71	
44580	-0.539823	0.057632	-0.312867	697.471	887.203	1840.72	
44583.3	-0.539597	0.0581574	-0.309887	697.163	887.006	1837.86	
44588.3	-0.53932	0.0584901	-0.306925	696.919	886.817	1835.1	
44591.7	-0.539017	0.0587512	-0.304051	696.66	886.63	1832.39	
44596.7	-0.538717	0.0591665	-0.301399	696.347	886.434	1829.53	
44600	-0.538479	0.0596273	-0.298829	696.049	886.231	1826.69	
44605	-0.538286	0.0601751	-0.296224	695.76	886.02	1823.84	
44608.3	-0.538071	0.0607374	-0.293684	695.455	885.815	1821.03	
44613.3	-0.537829	0.0612455	-0.291086	695.131	885.586	1818.17	
44616.7	-0.537606	0.0618052	-0.288552	694.823	885.349	1815.39	
44621.7	-0.537443	0.0624517	-0.286298	694.518	885.101	1812.61	
44625	-0.537252	0.0630136	-0.284312	694.204	884.842	1809.87	
44630	-0.536956	0.0635298	-0.282213	693.873	884.582	1807.05	
44633.3	-0.536646	0.0639662	-0.279964	693.546	884.32	1804.25	
44638.3	-0.53632	0.0642477	-0.277776	693.214	883.995	1801.36	
44641.7	-0.536008	0.0646368	-0.27582	692.903	883.648	1798.55	
44646.7	-0.535771	0.0652026	-0.274288	692.594	883.271	1795.77	
44650	-0.535565	0.0657267	-0.272939	692.268	882.877	1793.01	
44655	-0.535366	0.0663621	-0.271526	691.91	882.439	1790.13	
44658.3	-0.535179	0.0670923	-0.270152	691.544	881.999	1787.25	
44663.3	-0.534987	0.067849	-0.268855	691.146	881.587	1784.38	
44666.7	-0.534767	0.0684649	-0.267748	690.762	881.183	1781.61	
44671.7	-0.534544	0.0687176	-0.267058	690.407	880.704	1778.79	
44675	-0.534368	0.0689574	-0.266594	690.04	880.193	1775.98	
44680	-0.534215	0.0694004	-0.266225	689.624	879.67	1773.17	
44683.3	-0.53408	0.069915	-0.265809	689.205	879.154	1770.44	
44688.3	-0.533978	0.07042	-0.265496	688.773	878.605	1767.61	
44691.7	-0.53382	0.0707496	-0.265398	688.362	878.058	1764.79	
44696.7	-0.533595	0.0710038	-0.265469	687.96	877.509	1761.95	
44700	-0.533391	0.0713577	-0.265598	687.528	876.965	1759.13	
44705	-0.533209	0.0717908	-0.265984	687.048	876.377	1756.21	
44708.3	-0.533027	0.0721068	-0.266509	686.573	875.746	1753.32	
44713.3	-0.532876	0.0723487	-0.26735	686.072	875.027	1750.36	
44716.7	-0.53275	0.0726174	-0.268319	685.578	874.305	1747.45	
