552.257	1097.23	2476.98
556.106	1101.19	2487.43
555.503	1102.35	2488.84
555.213	1102.13	2488.31
555.045	1101.7	2488
554.336	1102.34	2490.39
553.144	1101.91	2490.73
551.474	1101.53	2487.84
550.243	1101.41	2485.69
548.741	1099.48	2484.21
548.242	1098.75	2484.09
547.19	1098.69	2484.92
546.562	1098.27	2485.62
545.578	1098.14	2485.31
545.878	1098.71	2486.78
546.491	1099.01	2488.54
544.229	1098.42	2484.98
541.023	1097.12	2478.36
542.254	1097.14	2479.93
543.696	1098.18	2485.2
542.997	1098.49	2485.78
542.239	1098.3	2484.36
541.33	1097.89	2482.7
539.699	1097.91	2482.18
539.108	1097.79	2482.73
538.515	1096.8	2481.83
537.769	1096.77	2480.59
537.041	1095.67	2476.45
536.875	1094.95	2474.26
536.18	1095.09	2473.46
536.209	1094.3	2473.83
535.911	1093.84	2477.06
534.235	1094.01	2476.56
532.292	1092.91	2471.92
532.399	1092.7	2471.31
532	1094.14	2472.58
531.892	1094.73	2473.72
531.838	1094.82	2476.84
531.375	1094.83	2478.15
530.842	1094.11	2480.32
529.7	1093.66	2480.35
527.66	1095.16	2477.38
526.983	1096.42	2476.62
526.85	1095.11	2473.9
526.718	1093.74	2472.01
526.545	1091.84	2468.29
526.598	1091.09	2466.1
525.942	1092.18	2465.94
525.435	1092.51	2465.71
524.648	1092.61	2467.22
523.881	1093.16	2467.78
522.964	1093.45	2466.99
521.508	1092.69	2464.97
519.15	1092.04	2462.93
519.044	1092.41	2464.18
519.076	1092.85	2463.67
518.959	1092.87	2463.09
518.386	1093.6	2465.51
517.753	1094.67	2466.66
517.579	1094.07	2464.81
516.944	1092.49	2462.69
515.326	1092.12	2462.11
514.968	1092.82	2462.99
515	1092.04	2462.52
514.012	1091.19	2460.4
512.781	1089.66	2454.65
512.682	1088.24	2452.14
511.804	1088.04	2452.09
511.506	1088.38	2452.56
511.329	1088.18	2451.91
510.494	1088.53	2450.18
509.476	1088.46	2446.41
510.351	1088.26	2446.7
511.13	1089.03	2450.95
508.731	1088.2	2448.56
505.889	1085.15	2440.78
505.903	1084.12	2439
505.074	1084.9	2440.26
505.665	1086.27	2443.14
506.858	1087.58	2445.8
505.787	1087.6	2444.23
504.204	1087.68	2441.4
503.648	1087.76	2440.41
502.735	1087.87	2439.98
501.604	1087.86	2438.74
499.998	1087.99	2435.23
500.154	1088.7	2435.08
500.382	1089.31	2436.42
499.896	1088.86	2436.19
499.234	1087.98	2435.59
498.603	1087.42	2434.84
497.937	1086.37	2430.78
497.334	1085.9	2427.78
496.163	1085.54	2425.67
496.221	1085.71	2425.77
496.577	1085.57	2423.75
495.547	1084.79	2420.14
493.839	1083.81	2416.27
493.859	1083.43	2415.78
494.077	1082.45	2413.92
493.873	1082.35	2412.03
492.855	1083.72	2413.47
491.781	1084.4	2413.72
490.828	1083.89	2410.51
491.095	1083.62	2410
491.263	1083.82	2410.29
490.584	1083.19	2409.09
488.624	1084.99	2410.65
487.138	1086.47	2411.34
485.685	1086.63	2409.06
485.675	1087.22	2409.25
485.921	1086.48	2411.32
485.559	1085.43	2411.77
485.097	1084.66	2409.09
484.1	1084.28	2406.05
482.46	1084.45	2401.1
481.918	1085	2398.78
480.789	1086.03	2398.47
479.919	1085.89	2398.08
479.316	1084.09	2393.91
479.08	1084	2391.4
478.175	1085.47	2389.39
478.084	1086.53	2388.98
478.292	1086.76	2388.3
477.787	1085.63	2386.73
476.802	1084.53	2385.33
477.029	1084.88	2385.94
477.288	1085.91	2386.34
475.379	1085.73	2382.89
472.887	1084.43	2376.51
473.173	1084.43	2375.73
473.753	1083.51	2375.41
474.541	1082.83	2375.91
474.464	1085.89	2379.61
472.265	1086.81	2378.23
469.75	1085.22	2375.75
469.204	1085.41	2376.08
468.656	1085.73	2373.44
468.553	1085.58	2372.17
468.319	1085.93	2369.5
468.555	1086.42	2368.42
469.08	1085.96	2368.2
467.632	1084.98	2364.83
465.234	1084.04	2360.91
465.328	1084.03	2361.33
465.639	1085.36	2356.62
465.984	1086.31	2353.72
466.187	1086.71	2355.69
464.628	1085.99	2354
462.132	1085.44	2351.81
462.029	1086.3	2353.1
462.417	1086.57	2351.95
462.227	1086.01	2350.41
461.866	1085.91	2347
461.621	1085.98	2344.71
460.961	1086.28	2343.96
460.395	1086.81	2343.22
459.82	1086.76	2341.45
459.261	1086	2339.99
458.419	1085.49	2336.26
458.022	1085.86	2334.04
456.736	1087.43	2335.33
455.961	1087.85	2336.37
455.666	1087.26	2332.09
455.129	1087.53	2328.6
454.008	1088.49	2325.19
452.799	1087.9	2322.14
451.255	1085.94	2317.69
451.679	1085.81	2317.27
451.981	1086.34	2318.18
451.379	1086.89	2317.34
449.949	1089.04	2318.04
448.704	1089.5	2318.03
448.438	1086.78	2310.61
449.034	1085.83	2307.03
448.865	1086.76	2306.36
447.334	1086.66	2303.41
445.27	1086.16	2297.63
446.084	1086.92	2297.64
446.907	1088.28	2301.05
446.341	1088.12	2301.39
446.062	1086.56	2299.55
444.452	1085.28	2295.78
441.546	1085.68	2289.45
441.954	1087.02	2289.37
442.221	1089.03	2292.65
440.129	1089.63	2290.81
437.689	1088.67	2285.88
438.406	1088.54	2286.77
439.655	1089.13	2284.53
439.131	1088.96	2280.63
438.043	1088.42	2278.48
437.557	1088.55	2277.45
436.901	1088.76	2275.19
436.342	1087.98	2273.51
435.668	1086.92	2269.2
436.089	1088.02	2267.77
436.521	1089.68	2267.51
435.41	1089.5	2264.92
433.81	1089.58	2259.59
434.38	1090.5	2258.91
434.608	1092.51	2262.27
432.441	1091.94	2260.51
429.942	1089.69	2254.29
429.69	1089.8	2252.57
428.87	1090.58	2252.61
428.25	1090.62	2252.54
427.682	1090.96	2248.44
428.117	1091.75	2247.12
429.259	1091.25	2244.66
429.474	1091.25	2242.03
428.761	1093.65	2241.9
427.598	1094.12	2240.67
426.713	1093.08	2235.1
426.284	1093.04	2231.64
424.695	1094.65	2231.16
424.382	1095.8	2232.15
424.92	1095.53	2229.19
424.566	1094.32	2226.03
422.97	1094.68	2225.84
422.03	1095.64	2225.88
421.337	1096.14	2221.7
421.184	1096.28	2219.46
420.893	1096.04	2217.76
420.516	1096.59	2216.26
420.38	1096.02	2213.47
420.337	1095.28	2211.71
419.615	1096.84	2208.77
419.307	1097.58	2207.13
419.697	1096.29	2202.7
419.644	1095.61	2199.2
418.366	1096.7	2199.7
417.504	1097.51	2200.01
417.21	1097.62	2194.24
417.296	1097.19	2190.93
417.141	1096.28	2189.1
416.427	1096.29	2186.78
415.714	1095.07	2183.01
415.538	1094.27	2181.01
414.562	1096.21	2177.24
413.888	1096.88	2174.72
412.891	1097.28	2172.16
413.246	1098.7	2172.16
414.042	1099.48	2172.98
412.806	1098.49	2170.55
411.01	1098.19	2163.8
410.888	1099.57	2161.06
411.031	1099.71	2158.56
411.208	1099.17	2157.08
410.969	1100.3	2154.87
410.203	1100.29	2152.41
409.433	1099.29	2147.73
409.846	1100.02	2146.13
410.438	1101.35	2143.45
410.201	1101.05	2140.67
409.565	1100.61	2138.84
409.312	1100.91	2137.87
409.232	1101.36	2133.86
408.36	1101.14	2129.83
406.695	1101.38	2125.56
407.248	1102.78	2125.48
407.47	1105.87	2128.22
405.894	1106.47	2127.19
405.011	1104.4	2120
404.971	1104.06	2116.09
404.328	1104.42	2113.1
404.812	1103.85	2112.75
404.997	1105.12	2111.98
404.648	1106.91	2110.57
404.35	1108.41	2109.28
403.388	1108.5	2107.19
402.269	1107.9	2103.03
402.559	1108.15	2101.97
403.084	1109.19	2098.12
402.833	1109.22	2094.58
402.253	1108.64	2092.44
401.657	1108.92	2090.61
401.422	1108.55	2084.23
401.765	1108.08	2080.86
400.828	1110	2081.85
400.01	1111.39	2082.17
399.688	1111.82	2078.95
399.553	1111.89	2076.96
399.72	1111.67	2071.68
399.838	1112.12	2068.14
400.016	1112.14	2064.28
399.98	1111.71	2061.49
399.115	1112.71	2060.23
398.27	1112.52	2059.02
398.052	1110.56	2052.46
398.739	1110.6	2049.39
399.207	1111.9	2046.53
398.696	1112.01	2043.31
397.644	1112.39	2040.33
397.427	1113.37	2039.09
397.082	1115.13	2036.79
396.779	1115.57	2035.19
396.632	1115.11	2032.85
395.83	1114.53	2030.14
395.012	1113.79	2022.83
395.714	1114.36	2019.95
396.074	1115.81	2019.88
395.785	1116.39	2018.98
395.948	1116.86	2013.77
396.641	1117.38	2011.25
396.727	1119.19	2012.78
395.239	1119.55	2011.32
393.828	1118.5	2006.19
394.493	1118.48	2005.36
395.43	1119.28	2002.79
395.582	1120	2000.28
396.265	1119.8	1995.77
395.891	1118.8	1991.49
393.589	1120.77	1991.17
392.946	1123.03	1992.33
392.985	1124.3	1990.91
393.184	1125.06	1990.25
393.959	1125.85	1986.25
394.133	1125.94	1983.07
393.737	1126.89	1981.71
393.466	1127.19	1980.82
393.188	1127.14	1979.65
392.721	1127.25	1978.39
392.53	1127.08	1973.21
393.191	1126.76	1971.07
393.639	1126.58	1971.55
393.335	1128.14	1970.74
392.787	1130.72	1969.63
392.745	1130.71	1969.59
393.413	1130.17	1964.83
392.964	1129.84	1960.21
391.925	1128.97	1957.17
392.365	1129.3	1956.88
392.365	1131.58	1957.64
392.087	1133.05	1957.7
392.451	1133.92	1954.63
392.805	1133.93	1952.82
393.012	1134.1	1952.41
392.972	1134.57	1951.81
392.701	1135.31	1952.57
392.359	1135.66	1952.83
392.347	1136.59	1948.32
392.369	1137.19	1945.37
391.929	1138.16	1944.59
391.746	1138.73	1944.26
392.17	1138.13	1941.53
392.444	1137.51	1939.72
392.389	1137.78	1937.96
392.847	1138.11	1937.56
393.07	1139.3	1939.12
392.794	1140.78	1939.41
393.087	1141.42	1937.8
392.982	1140.81	1936.35
393.096	1139.84	1932.12
393.224	1139.56	1929.35
392.059	1141.9	1929.64
391.478	1143.47	1930.15
391.757	1143.1	1928.08
390.902	1142.29	1925.08
389.815	1141.07	1919.17
390.263	1140.85	1917.05
390.198	1141.77	1916.85
389.87	1141.96	1916.31
389.411	1142.08	1915.63
389.378	1142.67	1915.56
390.241	1141.75	1912.41
389.98	1140.74	1909.03
388.077	1143.02	1907.15
387.325	1144.9	1906.68
387.917	1143.73	1901.69
388.534	1142.05	1898.82
389	1140.15	1896.7
389.08	1139.71	1894.84
388.624	1140.63	1892.9
387.98	1140.95	1891.1
387.241	1141.05	1887.53
386.148	1141.38	1884.17
385.564	1139.65	1876.16
385.862	1138.49	1871.91
384.726	1139.76	1870.9
384.501	1140.14	1871.12
385.447	1138.86	1865.73
384.915	1138.06	1860.33
383.274	1137.98	1856.27
382.772	1138.55	1854.42
382.676	1137.97	1849.93
381.855	1137.52	1845.77
380.381	1137.56	1839.76
380.462	1136.87	1837.51
380.731	1136.15	1832.32
380.077	1136.29	1827.5
378.965	1135.8	1822.94
379.007	1135.5	1821.11
379.437	1134.9	1816.02
378.796	1134.01	1811.28
377.002	1134.27	1806.83
375.759	1134.04	1803.85
375.163	1131.16	1795.84
375.374	1130.11	1791.35
374.658	1130.76	1787.25
373.995	1130.67	1784.31
373.216	1130.49	1778.49
372.995	1131.18	1774.98
373.056	1130.65	1770.38
372.724	1129.19	1766.89
371.986	1127.82	1761.61
371.472	1127.33	1758.01
371.272	1125.14	1751.78
371.898	1124.2	1748.72
372.057	1124.99	1744.83
370.734	1124.48	1740.25
368.955	1122.88	1733.89
368.171	1122.54	1730.17
367.169	1121.43	1724.77
367.707	1120.59	1722.98
368.764	1119.43	1718.41
367.931	1118.45	1713.14
366.511	1116.97	1706.47
367.131	1116.18	1704.31
368.01	1115.53	1700.29
367.477	1115.12	1695.97
366.269	1114.85	1691.55
365.197	1114.74	1688.21
363.606	1114.49	1683.32
363.248	1114.26	1681.1
363.847	1112.08	1674.1
363.492	1109.97	1668.47
362.195	1108.25	1662.17
362.593	1108.11	1659.66
362.636	1108.55	1658.12
361.807	1108.18	1655.96
360.759	1107.58	1651.62
359.94	1107.16	1648.57
359.308	1105.07	1643.13
359.415	1104.03	1640.23
358.651	1104.75	1637.19
358.968	1105.92	1636.24
360.171	1105.94	1633.66
359.109	1104.7	1629.47
357.922	1102.21	1622.04
359.492	1101.96	1620.25
